7.2000000000000000E+02	4.7416699528035961E+03	5.5044953432932816E+03	-6.7137709445494381E-02	-5.4150617057415795E+00	5.5294164354753415E+00	1.0447555492130156E-04	3.6721878873718875E-16	
7.5000000000000000E+02	4.5770289569668803E+03	5.6677813413693875E+03	-6.3973091357547210E-02	-5.5599527755742102E+00	5.3557087779451287E+00	1.0644540226563539E-04	1.2240626291239625E-16	
7.8000000000000000E+02	4.4081362340567657E+03	5.8258027347571642E+03	-6.0754203501418531E-02	-5.6984995122088096E+00	5.1784875449697081E+00	1.0809413489649558E-04	2.4481252582479250E-16	
8.1000000000000000E+02	4.2351830077067634E+03	5.9784581349983000E+03	-5.7490530358360485E-02	-5.8306445333675505E+00	4.9980203277608162E+00	1.0943460781410160E-04	3.6721878873718875E-16	
8.4000000000000000E+02	4.0583620277030959E+03	6.1256541483374294E+03	-5.4190949262366110E-02	-5.9563434068364405E+00	4.8145724028440195E+00	1.1049300567375083E-04	1.7136876807735474E-15	
8.7000000000000000E+02	3.8778671880023217E+03	6.2673052963494420E+03	-5.0863461241537358E-02	-6.0755642112622228E+00	4.6284060762295978E+00	1.1130019282296899E-04	6.1203131456198120E-16	
9.0000000000000000E+02	3.6938931583582835E+03	6.4033339174706525E+03	-4.7515161343155643E-02	-6.1882870674577495E+00	4.4397800666872396E+00	1.1188480728298807E-04	6.1203131456198120E-16	
9.3000000000000000E+02	3.5066350304779485E+03	6.5336700506692496E+03	-4.4152368177476413E-02	-6.2945036385485480E+00	4.2489489326367806E+00	1.1226967233289824E-04	6.1203131456198120E-16	
9.6000000000000000E+02	3.3162879796201105E+03	6.6582513026434081E+03	-4.0780809826763471E-02	-6.3942166009088144E+00	4.0561625479846954E+00	1.1247151222425207E-04	6.1203131456198120E-16	
9.9000000000000000E+02	3.1230469424400922E+03	6.7770227000900850E+03	-3.7405781985737442E-02	-6.4874390913658555E+00	3.8616656316290112E+00	1.1250284765450837E-04	2.4481252582479250E-16	
1.0200000000000000E+03	2.9271063116738746E+03	6.8899365286931370E+03	-3.4032234646462572E-02	-6.5741941387863410E+00	3.6656973325838802E+00	1.1237464525966397E-04	2.4481252582479250E-16	
1.0500000000000000E+03	2.7286596480083595E+03	6.9969521604845677E+03	-3.0664781893837180E-02	-6.6545140879180904E+00	3.4684908692851990E+00	1.1209865906043010E-04	8.5684384038677370E-16	
1.0800000000000000E+03	2.5278994092749617E+03	7.0980358711579020E+03	-2.7307654195645813E-02	-6.7284400214905320E+00	3.2702732198123616E+00	1.1168884875026907E-04	4.8962505164958500E-16	
1.1100000000000000E+03	2.3250166969547231E+03	7.1931606488050857E+03	-2.3964625999574374E-02	-6.7960211844872198E+00	3.0712648593078868E+00	1.1116158825425385E-04	1.2240626291239625E-16	
1.1400000000000000E+03	2.1202010198948437E+03	7.2823059954464261E+03	-2.0638954558982466E-02	-6.8573144127264012E+00	2.8716795417651899E+00	1.1053476115276360E-04	3.6721878873718875E-16	
1.1700000000000000E+03	1.9136400750791270E+03	7.3654577226624788E+03	-1.7333356778349265E-02	-6.9123835677925536E+00	2.6717241248951380E+00	1.0982623701170910E-04	3.6721878873718875E-16	
1.2000000000000000E+03	1.7055195452148259E+03	7.4426077426039365E+03	-1.4050032712687567E-02	-6.9612989816506889E+00	2.4715984368004187E+00	1.0905239193188559E-04	9.7925010329917000E-16	
1.2300000000000000E+03	1.4960229127901537E+03	7.5137538555952233E+03	-1.0790725923062863E-02	-7.0041369144837438E+00	2.2714951816164421E+00	1.0822719222941323E-04	7.3443757747437750E-16	
1.2600000000000000E+03	1.2853312901699892E+03	7.5788995354458939E+03	-7.5568001765241215E-03	-7.0409790278572437E+00	2.0715998804919384E+00	1.0736201894935925E-04	1.5912814178611512E-15	
1.2900000000000000E+03	1.0736232652544440E+03	7.6380537134850038E+03	-4.3493120846473388E-03	-7.0719118741726961E+00	1.8720908451022928E+00	1.0646606388845050E-04	4.8962505164958500E-16	
1.3200000000000000E+03	8.6107476219615455E+02	7.6912305622647955E+03	-1.1690676316605201E-03	-7.0970264035428201E+00	1.6731391818015777E+00	1.0554694591372338E-04	1.2240626291239625E-16	
1.3500000000000000E+03	6.4785891662905829E+02	7.7384492798245619E+03	1.9833389125060064E-03	-7.1164174897916199E+00	1.4749088244340804E+00	1.0461122616523036E-04	6.1203131456198120E-16	
1.3800000000000000E+03	4.3414596480847769E+02	7.7797338753366821E+03	5.1074976418726652E-03	-7.1301834772799673E+00	1.2775565931769741E+00	1.0366464862824026E-04	4.8962505164958500E-16	
1.4100000000000000E+03	2.2010314601894819E+02	7.8151129568702163E+03	8.2031583781977009E-03	-7.1384257496954637E+00	1.0812322763511557E+00	1.0271208903245718E-04	1.8360939436859438E-15	
1.4400000000000000E+03	5.8946175822660303E+00	7.8446195219149859E+03	1.1270201302567598E-02	-7.1412483212778728E+00	8.8607873214870669E-01	1.0175731510173864E-04	2.2033127324231324E-15	
1.4700000000000000E+03	-2.0831861820787375E+02	7.8682907512210886E+03	1.4308599641067999E-02	-7.1387574504524069E+00	6.9223200750152158E-01	1.0080272620502304E-04	9.7925010329917000E-16	
1.5000000000000000E+03	-4.2237877589227264E+02	7.8861678064306598E+03	1.7318376279393807E-02	-7.1310612755187037E+00	4.9982147165261737E-01	9.9849230380451287E-05	1.1016563662115662E-15	
1.5300000000000000E+03	-6.3613133804715346E+02	7.8982956319107689E+03	2.0299559883116644E-02	-7.1182694718213062E+00	3.0896996233717106E-01	9.8896339271276095E-05	7.3443757747437750E-16	
1.5600000000000000E+03	-8.4942509651389150E+02	7.9047227611388489E+03	2.3252146999175858E-02	-7.1004929297184765E+00	1.1979394285635347E-01	9.7942461008654880E-05	1.1016563662115662E-15	
1.5900000000000000E+03	-1.0621121842718414E+03	7.9055011279463824E+03	2.6176074784358804E-02	-7.0778434527319956E+00	-6.7596331326173278E-02	9.6985296463868368E-05	1.2240626291239625E-16	
1.6200000000000000E+03	-1.2740480985528959E+03	7.9006858828883569E+03	2.9071205707905001E-02	-7.0504334754609097E+00	-2.5309663765225693E-01	9.6022223393270133E-05	0.0000000000000000E+00	
1.6500000000000000E+03	-1.4850917157867134E+03	7.8903352149706952E+03	3.1937322498749601E-02	-7.0183758010098209E+00	-4.3660860441867233E-01	9.5050586512926137E-05	1.5912814178611512E-15	
1.6800000000000000E+03	-1.6951052989585039E+03	7.8745101789292730E+03	3.4774130061131427E-02	-6.9817833576794053E+00	-6.1803952295505749E-01	9.4067873956548345E-05	6.1203131456198120E-16	
1.7100000000000000E+03	-1.9039544979515883E+03	7.8532745282124797E+03	3.7581261348677668E-02	-6.9407689745080337E+00	-7.9730215544529381E-01	9.3071812677159038E-05	1.9585002065983400E-15	
1.7400000000000000E+03	-2.1115083434315916E+03	7.8266945537774127E+03	4.0358285491828218E-02	-6.8954451750581178E+00	-9.7431453974191040E-01	9.2060430331836486E-05	1.2240626291239625E-16	
1.7700000000000000E+03	-2.3176392348087898E+03	7.7948389287716482E+03	4.3104717671625513E-02	-6.8459239887109149E+00	-1.1489997923656325E+00	9.1032111983773876E-05	8.5684384038677370E-16	
1.8000000000000000E+03	-2.5222229227921689E+03	7.7577785591392931E+03	4.5820030632983864E-02	-6.7923167786897052E+00	-1.3212859107092367E+00	8.9985650460144799E-05	1.1016563662115662E-15	
1.8300000000000000E+03	-2.7251384870254669E+03	7.7155864401617591E+03	4.8503667384648702E-02	-6.7347340860412297E+00	-1.4911055753231506E+00	8.8920271505312084E-05	6.1203131456198120E-16	
1.8600000000000000E+03	-2.9262683092726775E+03	7.6683375189189428E+03	5.1155054036087812E-02	-6.6732854888319473E+00	-1.6583959530578392E+00	8.7835615582076919E-05	8.5684384038677370E-16	
1.8900000000000000E+03	-3.1254980425986560E+03	7.6161085626344220E+03	5.3773611350036082E-02	-6.6080794758373349E+00	-1.8230985017652648E+00	8.6731670813997727E-05	8.5684384038677370E-16	
1.9200000000000000E+03	-3.3227165769688581E+03	7.5589780328481020E+03	5.6358763646701733E-02	-6.5392233340113695E+00	-1.9851587772055479E+00	8.5608665950287439E-05	2.4481252582479250E-16	
1.9500000000000000E+03	-3.5178160016709498E+03	7.4970259653410785E+03	5.8909944117212856E-02	-6.4668230490197445E+00	-2.1445262427536305E+00	8.4466941401467198E-05	2.4481252582479250E-16	
1.9800000000000000E+03	-3.7106915649392686E+03	7.4303338557204579E+03	6.1426596192667604E-02	-6.3909832181092865E+00	-2.3011540824450227E+00	8.3306818432144381E-05	1.1016563662115662E-15	
2.0100000000000000E+03	-3.9012416311412153E+03	7.3589845505567391E+03	6.3908171177285117E-02	-6.3118069745753367E+00	-2.4549990178356191E+00	8.2128483247843241E-05	1.7136876807735474E-15	
2.0400000000000000E+03	-4.0893676358623302E+03	7.2830621439530050E+03	6.6354122772461416E-02	-6.2293959230854039E+00	-2.6060211290795188E+00	8.0931896960301878E-05	4.8962505164958500E-16	
2.0700000000000000E+03	-4.2749740392047443E+03	7.2026518794143394E+03	6.8763899359524233E-02	-6.1438500851237450E+00	-2.7541836805546760E+00	7.9716736640654786E-05	1.2240626291239625E-16	
2.1000000000000000E+03	-4.4579682775917718E+03	7.1178400568769102E+03	7.1136934991968784E-02	-6.0552678538392923E+00	-2.8994529512936027E+00	7.8482368004187167E-05	0.0000000000000000E+00	
2.1300000000000000E+03	-4.6382607143503010E+03	7.0287139447496293E+03	7.3472640010775983E-02	-5.9637459576065215E+00	-3.0417980704089884E+00	7.7227846913033719E-05	1.1016563662115662E-15	
2.1600000000000000E+03	-4.8157645893225008E+03	6.9353616968164215E+03	7.5770392076419182E-02	-5.8693794316443109E+00	-3.1811908576450150E+00	7.5951944692128945E-05	1.1016563662115662E-15	
2.1900000000000000E+03	-4.9903959677392195E+03	6.8378722738439656E+03	7.8029528241263288E-02	-5.7722615970778381E+00	-3.3176056691366345E+00	7.4653191103211033E-05	6.1203131456198120E-16	
2.2200000000000000E+03	-5.1620736885696242E+03	6.7363353697379789E+03	8.0249338496287140E-02	-5.6724840468699442E+00	-3.4510192484212312E+00	7.3329928631888876E-05	0.0000000000000000E+00	
2.2500000000000000E+03	-5.3307193125451486E+03	6.6308413420901006E+03	8.2429061043215984E-02	-5.5701366380878641E+00	-3.5814105827180867E+00	7.1980372355060981E-05	1.2240626291239625E-16	
2.2800000000000000E+03	-5.4962570700402148E+03	6.5214811469574806E+03	8.4567879386860167E-02	-5.4653074900079206E+00	-3.7087607644689142E+00	7.0602670748236602E-05	2.9377503098975100E-15	
2.3100000000000000E+03	-5.6586138089777714E+03	6.4083462777174645E+03	8.6664921221141611E-02	-5.3580829875946945E+00	-3.8330528581156242E+00	6.9194963970647936E-05	8.5684384038677370E-16	
2.3400000000000000E+03	-5.8177189429144400E+03	6.2915287078408801E+03	8.8719258993880348E-02	-5.2485477899216413E+00	-3.9542717720789651E+00	6.7755437154321454E-05	1.2240626291239625E-16	
2.3700000000000000E+03	-5.9735043994472762E+03	6.1711208374284715E+03	9.0729911973169597E-02	-5.1367848431267742E+00	-4.0724041358928389E+00	6.6282366995661928E-05	0.0000000000000000E+00	
2.4000000000000000E+03	-6.1259045690723624E+03	6.0472154433566366E+03	9.2695849597722910E-02	-5.0228753975183622E+00	-4.1874381824419808E+00	6.4774160658979827E-05	4.8962505164958500E-16	
2.4300000000000000E+03	-6.2748562546142321E+03	5.9199056328802035E+03	9.4615995875254669E-02	-4.9068990284625329E+00	-4.2993636352428410E+00	6.3229386771571585E-05	1.2240626291239625E-16	
2.4600000000000000E+03	-6.4202986213342192E+03	5.7892848005420210E+03	9.6489234597965504E-02	-4.7889336606989916E+00	-4.4081716006966207E+00	6.1646799045357481E-05	9.7925010329917000E-16	
2.4900000000000000E+03	-6.5621731478153897E+03	5.6554465882414142E+03	9.8314415168823721E-02	-4.6690555957455002E+00	-4.5138544652293469E+00	6.0025353569774982E-05	1.4688751549487550E-15	
2.5200000000000000E+03	-6.7004235777119466E+03	5.5184848483163723E+03	1.0009035886593522E-01	-4.5473395420692055E+00	-4.6164057972178236E+00	5.8364220892066437E-05	1.3464688920363588E-15	
2.5500000000000000E+03	-6.8349958724414537E+03	5.3784936094976101E+03	1.0181586540139297E-01	-4.4238586477236197E+00	-4.7158202535850382E+00	5.6662793653781238E-05	4.8962505164958500E-16	
2.5800000000000000E+03	-6.9658381648896620E+03	5.2355670455963354E+03	1.0348971964621793E-01	-4.2986845351736669E+00	-4.8120934909362028E+00	5.4920690026544532E-05	7.3443757747437750E-16	
2.6100000000000000E+03	-7.0929007141897082E+03	5.0897994467915087E+03	1.0511069839373978E-01	-4.1718873380559494E+00	-4.9052220810981924E+00	5.3137752797607918E-05	6.1203131456198120E-16	
2.6400000000000000E+03	-7.2161358616302787E+03	4.9412851933866596E+03	1.0667757702747435E-01	-4.0435357396454856E+00	-4.9952034309209266E+00	5.1314043897408363E-05	6.1203131456198120E-16	
2.6700000000000000E+03	-7.3354979877407304E+03	4.7901187319105011E+03	1.0818913595678811E-01	-3.9136970128224644E+00	-5.0820357061982220E+00	4.9449834438162061E-05	1.2240626291239625E-16	
2.7000000000000000E+03	-7.4509434705954272E+03	4.6363945534399008E+03	1.0964416669231135E-01	-3.7824370613526588E+00	-5.1657177595668653E+00	4.7545590784091908E-05	3.6721878873718875E-16	
2.7300000000000000E+03	-7.5624306453739810E+03	4.4802071740279271E+03	1.1104147745527057E-01	-3.6498204623128609E+00	-5.2462490622450577E+00	4.5601957592217387E-05	6.1203131456198120E-16	
2.7600000000000000E+03	-7.6699197652095772E+03	4.3216511171238935E+03	1.1237989824717054E-01	-3.5159105095084282E+00	-5.3236296394744693E+00	4.3619738997781721E-05	6.1203131456198120E-16	
2.7900000000000000E+03	-7.7733729633529138E+03	4.1608208978761986E+03	1.1365828534212172E-01	-3.3807692577443413E+00	-5.3978600095332583E+00	4.1599879125000119E-05	4.8962505164958500E-16	
2.8200000000000000E+03	-7.8727542166754974E+03	3.9978110092128700E+03	1.1487552519723077E-01	-3.2444575678242824E+00	-5.4689411261906882E+00	3.9543442926305195E-05	2.4481252582479250E-16	
2.8500000000000000E+03	-7.9680293105324117E+03	3.8327159095984180E+03	1.1603053780257708E-01	-3.1070351521645323E+00	-5.5368743244772256E+00	3.7451598079228291E-05	9.7925010329917000E-16	
2.8800000000000000E+03	-8.0591658050014503E+03	3.6656300123693682E+03	1.1712227950983806E-01	-2.9685606209211626E+00	-5.6016612696476322E+00	3.5325598384818290E-05	9.7925010329917000E-16	
2.9100000000000000E+03	-8.1461330025125872E+03	3.4966476765545290E+03	1.1814974538819656E-01	-2.8290915285399696E+00	-5.6633039092184010E+00	3.3166768872661672E-05	2.4481252582479250E-16	
2.9400000000000000E+03	-8.2289019168793093E+03	3.3258631990894314E+03	1.1911197115962104E-01	-2.6886844206489457E+00	-5.7218044279651155E+00	3.0976492650357076E-05	1.2240626291239625E-16	
2.9700000000000000E+03	-8.3074452437409345E+03	3.1533708083378347E+03	1.2000803476515945E-01	-2.5473948812227376E+00	-5.7771652057700882E+00	2.8756199441285055E-05	6.1203131456198120E-16	
3.0000000000000000E+03	-8.3817373324231994E+03	2.9792646588363655E+03	1.2083705761158128E-01	-2.4052775799571564E+00	-5.8293887782156197E+00	2.6507355721713172E-05	0.0000000000000000E+00	
3.0300000000000000E+03	-8.4517541592224916E+03	2.8036388271814203E+03	1.2159820554510192E-01	-2.2623863197999188E+00	-5.8784777998234699E+00	2.4231456378380107E-05	3.6721878873718875E-16	
3.0600000000000000E+03	-8.5174733021178090E+03	2.6265873089803717E+03	1.2229068959700971E-01	-2.1187740845905827E+00	-5.9244350098465732E+00	2.1930017839511927E-05	3.6721878873718875E-16	
3.0900000000000000E+03	-8.5788739169130240E+03	2.4482040167918617E+03	1.2291376654510434E-01	-1.9744930867690345E+00	-5.9672632005243242E+00	1.9604572663934448E-05	0.0000000000000000E+00	
3.1200000000000000E+03	-8.6359367148109504E+03	2.2685827789825198E+03	1.2346673933465897E-01	-1.8295948151172197E+00	-6.0069651877178991E+00	1.7256665586139645E-05	9.7925010329917000E-16	
3.1500000000000000E+03	-8.6886439414198358E+03	2.0878173394299220E+03	1.2394895740239609E-01	-1.6841300825037830E+00	-6.0435437838468857E+00	1.4887850999650156E-05	8.5684384038677370E-16	
3.1800000000000000E+03	-8.7369793571918399E+03	1.9060013580038649E+03	1.2435981694584994E-01	-1.5381490736059420E+00	-6.0770017730531345E+00	1.2499691818006023E-05	1.2240626291239625E-16	
3.2100000000000000E+03	-8.7809282192926130E+03	1.7232284117601803E+03	1.2469876117780462E-01	-1.3917013925873318E+00	-6.1073418885219422E+00	1.0093759593682970E-05	1.2240626291239625E-16	
3.2400000000000000E+03	-8.8204772649003189E+03	1.5395919967833918E+03	1.2496528060100430E-01	-1.2448361107150598E+00	-6.1345667918952067E+00	7.6716357167347282E-06	4.8962505164958500E-16	
3.2700000000000000E+03	-8.8556146959320813E+03	1.3551855306163609E+03	1.2515891333228399E-01	-1.0976018139035497E+00	-6.1586790547155772E+00	5.2349134713717677E-06	7.3443757747437750E-16	
3.3000000000000000E+03	-8.8863301651955517E+03	1.1701023552168417E+03	1.2527924549823558E-01	-9.5004665017695866E-01	-6.1796811418455766E+00	2.7852007072900772E-06	9.7925010329917000E-16	
3.3300000000000000E+03	-8.9126147639630581E+03	9.8443574038249403E+02	1.2532591171717852E-01	-8.0221837704572652E-01	-6.1975753968109029E+00	3.2412288229077518E-07	2.4481252582479250E-16	
3.3600000000000000E+03	-8.9344610109657824E+03	7.9827888758730057E+02	1.2529859567508872E-01	-6.5416440879607096E-01	-6.2123640290226199E+00	-2.1466737530920510E-06	3.6721878873718875E-16	
3.3900000000000000E+03	-8.9518628428052616E+03	6.1172493417362932E+02	1.2519703079656025E-01	-5.0593186369377452E-01	-6.2240491028385847E+00	-4.6255190375645224E-06	3.6721878873718875E-16	
3.4200000000000000E+03	-8.9648156057798315E+03	4.2486695784531219E+02	1.2502100100594538E-01	-3.5756761110558488E-01	-6.2326325284301873E+00	-7.1107160347582172E-06	1.2240626291239625E-16	
3.4500000000000000E+03	-8.9733160491234776E+03	2.3779798140799468E+02	1.2477034156850772E-01	-2.0911831854288707E-01	-6.2381160544256717E+00	-9.6005385893746079E-06	9.7925010329917000E-16	
3.4800000000000000E+03	-8.9773623196549288E+03	5.0610977703843027E+01	1.2444493999672847E-01	-6.0630498633291563E-02	-6.2405012623066485E+00	-1.2093229450219581E-05	1.7136876807735474E-15	
3.5100000000000000E+03	-8.9769539578348758E+03	-1.3660112531170927E+02	1.2404473700283777E-01	8.7849443973510508E-02	-6.2397895625392232E+00	-1.4586999083991655E-05	3.6721878873718875E-16	
3.5400000000000000E+03	-8.9720918952295069E+03	-3.2374543940298503E+02	1.2356972747531747E-01	2.3627516575872601E-01	-6.2359821924258094E+00	-1.7080025277275298E-05	6.1203131456198120E-16	
3.5700000000000000E+03	-8.9627784533785980E+03	-5.1072911084832901E+02	1.2301996145463705E-01	3.8460033753888878E-01	-6.2290802156684117E+00	-1.9570453594319996E-05	3.6721878873718875E-16	
3.6000000000000000E+03	-8.9490173440668459E+03	-6.9745931524688478E+02	1.2239554508192177E-01	5.3277859771400815E-01	-6.2190845236386787E+00	-2.2056398727492731E-05	7.3443757747437750E-16	
3.6300000000000000E+03	-8.9308136709971895E+03	-8.8384325238906399E+02	1.2169664149356821E-01	6.8076350555144616E-01	-6.2059958383547684E+00	-2.4535946750006227E-05	1.4688751549487550E-15	
3.6600000000000000E+03	-8.9081739328651729E+03	-1.0697881412419822E+03	1.2092347163485290E-01	8.2850849449746999E-01	-6.1898147171699573E+00	-2.7007158260736595E-05	7.3443757747437750E-16	
3.6900000000000000E+03	-8.8811060278336390E+03	-1.2552012151013425E+03	1.2007631496606332E-01	9.7596682550867031E-01	-6.1705415591827650E+00	-2.9468072401327626E-05	3.6721878873718875E-16	
3.7200000000000000E+03	-8.8496192594072945E+03	-1.4399897169616343E+03	1.1915551003526216E-01	1.1230915403959463E+00	-6.1481766133836731E+00	-3.1916711727224347E-05	6.1203131456198120E-16	
3.7500000000000000E+03	-8.8137243437068209E+03	-1.6240608951570148E+03	1.1816145489229320E-01	1.2698354151746662E+00	-6.1227199885585595E+00	-3.4351087919221020E-05	4.8962505164958500E-16	
3.7800000000000000E+03	-8.7734334181424838E+03	-1.8073219993259711E+03	1.1709460731890496E-01	1.4161509134159478E+00	-6.0941716649743549E+00	-3.6769208329944441E-05	4.8962505164958500E-16	
3.8100000000000000E+03	-8.7287600514872283E+03	-1.9896802767536503E+03	1.1595548485002811E-01	1.5619901395956970E+00	-6.0625315078776589E+00	-3.9169083358840708E-05	1.2240626291239625E-16	
3.8400000000000000E+03	-8.6797192553492987E+03	-2.1710429691467984E+03	1.1474466456157928E-01	1.7073047924401910E+00	-6.0277992828423077E+00	-4.1548734637301230E-05	6.1203131456198120E-16	
3.8700000000000000E+03	-8.6263274970446164E+03	-2.3513173098973566E+03	1.1346278260106003E-01	1.8520461182694898E+00	-5.9899746730071053E+00	-4.3906203980628777E-05	6.1203131456198120E-16	
3.9000000000000000E+03	-8.5686027138687859E+03	-2.5304105218921213E+03	1.1211053343902121E-01	1.9961648643428893E+00	-5.9490572982500529E+00	-4.6239563028923975E-05	2.4481252582479250E-16	
3.9300000000000000E+03	-8.5065643287686235E+03	-2.7082298159273141E+03	1.1068866882236589E-01	2.1396112322138210E+00	-5.9050467363504247E+00	-4.8546923461353839E-05	4.8962505164958500E-16	
3.9600000000000000E+03	-8.4402332674127720E+03	-2.8846823897885365E+03	1.0919799641444439E-01	2.2823348311052665E+00	-5.8579425461951322E+00	-5.0826447635461593E-05	0.0000000000000000E+00	
3.9900000000000000E+03	-8.3696319766605829E+03	-3.0596754280583195E+03	1.0763937811170682E-01	2.4242846313206221E+00	-5.8077442930906891E+00	-5.3076359481159912E-05	8.5684384038677370E-16	
4.0200000000000000E+03	-8.2947844444278307E+03	-3.2331161027154685E+03	1.0601372803196127E-01	2.5654089177093256E+00	-5.7544515762470976E+00	-5.5294955469475426E-05	1.5912814178611512E-15	
4.0500000000000000E+03	-8.2157162209474591E+03	-3.4049115745923623E+03	1.0432201017470696E-01	2.7056552432112984E+00	-5.6980640585049676E+00	-5.7480615475509383E-05	1.8360939436859438E-15	
4.0800000000000000E+03	-8.1324544414223619E+03	-3.5749689957586820E+03	1.0256523575940717E-01	2.8449703825094166E+00	-5.6385814983819937E+00	-5.9631813356209788E-05	2.4481252582479250E-16	
4.1100000000000000E+03	-8.0450278500665518E+03	-3.7431955129023086E+03	1.0074446025299585E-01	2.9833002858250377E+00	-5.5760037845199921E+00	-6.1747127058585987E-05	4.8962505164958500E-16	
4.1400000000000000E+03	-7.9534668255298529E+03	-3.9094982717807347E+03	9.8860780103655052E-02	3.1205900328979252E+00	-5.5103309726183261E+00	-6.3825248058265030E-05	1.3464688920363588E-15	
4.1700000000000000E+03	-7.8578034076997947E+03	-4.0737844228188783E+03	9.6915329204262574E-02	3.2567837871987737E+00	-5.4415633249443118E+00	-6.5864989902877813E-05	6.1203131456198120E-16	
